Paleontology;2018-09-25T19:59:21.423726
Vertebrate Paleontology;2018-09-15T17:00:30.004038
Earth and Life Sciences;2018-09-15T17:00:30.004038
Paleontology;2018-09-15T17:00:30.004038
Paleobiology;2018-09-14T14:01:08.914820
Invertebrate Paleobiology;2018-09-14T14:01:08.914820
Earth and Life Sciences;2018-09-14T14:01:08.914820
Paleontology;2018-09-14T14:01:08.914820
Earth and Life Sciences;2018-09-08T09:12:21.543480
Paleontology;2018-09-08T09:12:21.543480
Vertebrate Paleontology;2018-09-08T08:43:10.060164
Earth and Life Sciences;2018-09-08T08:43:10.060164
Paleontology;2018-09-08T08:43:10.060164
Biostratigraphy;2018-09-08T08:43:10.060164
Vertebrate Paleontology;2018-09-07T21:21:42.213491
Earth and Life Sciences;2018-09-07T21:21:42.213491
Paleontology;2018-09-07T21:21:42.213491
Paleontology;2018-09-07T21:19:55.099335
Vertebrate Paleontology;2018-09-07T21:19:55.099335
Earth and Life Sciences;2018-09-07T21:19:55.099335
Paleobiogeography;2018-09-07T21:19:55.099335
Micropaleontology;2018-09-07T13:42:44.601511
Vertebrate Paleontology;2018-09-07T13:42:44.601511
Earth and Life Sciences;2018-09-07T13:42:44.601511
Paleontology;2018-09-07T13:42:44.601511
Vertebrate Paleontology;2018-09-07T12:50:52.232293
Earth and Life Sciences;2018-09-07T12:50:52.232293
Paleontology;2018-09-07T12:50:52.232293
Invertebrate Paleontology;2018-09-07T12:50:52.232293
Earth and Life Sciences;2018-09-07T10:46:32.171380
Paleontology;2018-09-07T10:46:32.171380
Invertebrate Paleontology;2018-09-07T10:46:32.171380
Paleobiology;2018-09-06T00:56:39.445078
Earth and Life Sciences;2018-09-06T00:56:39.445078
Paleoclimatology;2018-09-06T00:56:39.445078
Paleoecology;2018-09-06T00:56:39.445078
Vertebrate Paleontology;2018-09-03T07:07:40.531468
Earth and Life Sciences;2018-09-03T07:07:40.531468
Paleontology;2018-09-03T07:07:40.531468
Earth and Life Sciences;2018-08-23T00:12:48.507379
Paleobiology;2018-08-23T00:12:48.507379
Taphonomy;2018-08-23T00:12:48.507379
Paleobiogeography;2018-08-23T00:12:48.507379
Paleoecology;2018-08-23T00:12:48.507379
Paleontology;2018-08-23T00:12:48.507379
Ichnology;2018-08-23T00:12:48.507379
Paleobiology;2018-08-19T07:32:08.190730
Vertebrate Paleobiology;2018-08-19T07:32:08.190730
Earth and Life Sciences;2018-08-19T07:32:08.190730
Paleobiology;2018-07-16T11:23:10.232193
Invertebrate Paleobiology;2018-07-16T11:23:10.232193
Earth and Life Sciences;2018-07-16T11:23:10.232193
Earth and Life Sciences;2018-07-12T10:03:41.471151
Paleontology;2018-07-12T10:03:41.471151
Earth and Life Sciences;2018-07-10T11:39:58.594296
Invertebrate Paleontology;2018-07-10T11:39:58.594296
Paleobiology;2018-07-10T11:39:58.594296
Invertebrate Paleobiology;2018-07-10T11:39:58.594296
Paleontology;2018-07-10T11:39:58.594296
Paleobiology;2018-06-10T15:55:46.469778
Invertebrate Paleobiology;2018-06-10T15:55:46.469778
Earth and Life Sciences;2018-06-10T15:55:46.469778
Vertebrate Paleontology;2018-06-05T09:15:28.985454
Earth and Life Sciences;2018-06-05T09:15:28.985454
Paleontology;2018-06-05T09:15:28.985454
Earth and Life Sciences;2018-06-05T09:15:19.834379
Micropaleontology;2018-06-05T09:15:19.834379
Invertebrate Paleontology;2018-06-05T09:15:19.834379
Paleoclimatology;2018-06-05T09:15:19.834379
Paleogeography;2018-06-05T09:15:19.834379
Paleobiogeography;2018-06-05T09:15:19.834379
Vertebrate Paleontology;2018-06-05T09:15:19.834379
Paleontology;2018-06-05T09:15:19.834379
Earth and Life Sciences;2018-05-29T18:58:00.982209
Micropaleontology;2018-05-29T18:58:00.982209
Vertebrate Paleobiology;2018-05-29T18:58:00.982209
Paleobiology;2018-05-29T18:58:00.982209
Paleohistology;2018-05-29T18:58:00.982209
Micropaleobiology;2018-05-29T18:58:00.982209
Vertebrate Paleontology;2018-05-29T18:58:00.982209
Paleontology;2018-05-29T18:58:00.982209
Earth and Life Sciences;2018-05-15T22:11:46.864000
Paleohistology;2018-05-15T22:11:46.864000
Paleobiology;2018-05-15T22:11:46.864000
Paleobiogeography;2018-05-15T22:11:46.864000
Paleoecology;2018-05-15T22:11:46.864000
Paleontology;2018-05-15T22:11:46.864000
Vertebrate Paleontology;2018-05-02T16:00:13.030732
Earth and Life Sciences;2018-05-02T16:00:13.030732
Paleontology;2018-05-02T16:00:13.030732
Vertebrate Paleontology;2018-04-24T14:57:35.079808
Earth and Life Sciences;2018-04-24T14:57:35.079808
Paleontology;2018-04-24T14:57:35.079808
Vertebrate Paleontology;2018-04-24T14:57:21.142322
Earth and Life Sciences;2018-04-24T14:57:21.142322
Paleontology;2018-04-24T14:57:21.142322
Earth and Life Sciences;2018-04-19T08:08:53.908802
Paleoecology;2018-04-19T08:08:53.908802
Earth and Life Sciences;2018-04-19T04:36:17.814723
Earth and Life Sciences;2018-04-17T14:42:15.119313
Vertebrate Paleobiology;2018-04-17T14:42:15.119313
Paleobiology;2018-04-17T14:42:15.119313
Invertebrate Paleobiology;2018-04-17T14:42:15.119313
Paleontology;2018-04-17T14:42:15.119313
Paleobiology;2018-04-12T14:08:04.860322
Vertebrate Paleobiology;2018-04-12T14:08:04.860322
Earth and Life Sciences;2018-04-12T14:08:04.860322
Earth and Life Sciences;2018-03-03T14:09:13.097787
Paleontology;2018-03-03T14:09:13.097787
Invertebrate Paleontology;2018-03-03T14:09:13.097787
Vertebrate Paleontology;2018-03-02T17:06:19.236183
Earth and Life Sciences;2018-03-02T17:06:19.236183
Paleontology;2018-03-02T17:06:19.236183
Earth and Life Sciences;2018-03-02T02:15:35.881621
Paleontology;2018-03-02T02:15:35.881621
Invertebrate Paleontology;2018-03-02T02:15:35.881621
Vertebrate Paleontology;2018-02-26T19:19:13.798014
Earth and Life Sciences;2018-02-26T19:19:13.798014
Paleontology;2018-02-26T19:19:13.798014
Paleobiology;2018-02-07T09:59:06.278323
Earth and Life Sciences;2018-02-07T09:59:06.278323
Earth and Life Sciences;2018-02-05T14:39:56.437542
Invertebrate Paleontology;2018-02-05T14:39:56.437542
Paleobiology;2018-02-05T14:39:56.437542
Paleoecology;2018-02-05T14:39:56.437542
Paleontology;2018-02-05T14:39:56.437542
Vertebrate Paleontology;2018-01-25T16:34:29.384084
Earth and Life Sciences;2018-01-25T16:34:29.384084
Paleontology;2018-01-25T16:34:29.384084
Earth and Life Sciences;2018-01-22T16:52:42.791142
Paleontology;2018-01-22T16:52:42.791142
Paleoecology;2018-01-22T16:52:42.791142
Vertebrate Paleontology;2018-01-17T08:39:02.238411
Earth and Life Sciences;2018-01-17T08:39:02.238411
Paleontology;2018-01-17T08:39:02.238411
Paleogeography;2018-01-14T12:39:56.526552
Vertebrate Paleontology;2018-01-14T12:39:56.526552
Earth and Life Sciences;2018-01-14T12:39:56.526552
Paleontology;2018-01-14T12:39:56.526552
Earth and Life Sciences;2018-01-14T12:39:48.355007
Earth and Life Sciences;2018-01-13T02:38:02.730090
Paleontology;2018-01-13T02:38:02.730090
Invertebrate Paleontology;2018-01-13T02:38:02.730090
Earth and Life Sciences;2018-01-12T11:43:11.069492
Micropaleontology;2018-01-12T11:43:11.069492
Paleoclimatology;2018-01-12T11:43:11.069492
Biostratigraphy;2018-01-12T11:43:11.069492
Paleontology;2018-01-12T11:43:11.069492
Paleobiology;2018-01-11T22:07:21.991855
Vertebrate Paleobiology;2018-01-11T22:07:21.991855
Earth and Life Sciences;2018-01-11T22:07:21.991855
Paleontology;2018-01-11T22:07:21.991855
Vertebrate Paleontology;2018-01-05T09:39:11.868853
Earth and Life Sciences;2018-01-05T09:39:11.868853
Paleontology;2018-01-05T09:39:11.868853
Earth and Life Sciences;2018-01-04T14:22:56.504601
Vertebrate Paleontology;2018-01-03T11:08:01.972963
Earth and Life Sciences;2018-01-03T11:08:01.972963
Paleontology;2018-01-03T11:08:01.972963
Paleobotany;2017-12-21T13:35:22.388291
Earth and Life Sciences;2017-12-21T13:35:22.388291
Paleontology;2017-12-21T13:35:22.388291
Earth and Life Sciences;2017-12-19T10:14:26.098895
Paleoclimatology;2017-12-19T10:14:26.098895
Vertebrate Paleobiology;2017-12-19T10:14:26.098895
Paleobiology;2017-12-19T10:14:26.098895
Biostratigraphy;2017-12-19T10:14:26.098895
Vertebrate Paleontology;2017-12-19T10:14:26.098895
Paleontology;2017-12-19T10:14:26.098895
Earth and Life Sciences;2017-12-11T16:30:33.097995
Paleoclimatology;2017-12-11T16:30:33.097995
Vertebrate Paleobiology;2017-12-11T16:30:33.097995
Paleobiology;2017-12-11T16:30:33.097995
Biostratigraphy;2017-12-11T16:30:33.097995
Vertebrate Paleontology;2017-12-11T16:30:33.097995
Paleontology;2017-12-11T16:30:33.097995
Earth and Life Sciences;2017-12-06T17:29:01.389286
Paleoclimatology;2017-12-06T17:29:01.389286
Paleobiology;2017-12-06T17:29:01.389286
Paleoecology;2017-12-06T17:29:01.389286
Paleobotany;2017-12-06T17:29:01.389286
Paleontology;2017-12-06T17:29:01.389286
Earth and Life Sciences;2017-11-30T20:33:02.780940
Vertebrate Paleobiology;2017-11-30T20:33:02.780940
Paleobiology;2017-11-30T20:33:02.780940
Paleobiogeography;2017-11-30T20:33:02.780940
Vertebrate Paleontology;2017-11-30T20:33:02.780940
Paleontology;2017-11-30T20:33:02.780940
Vertebrate Paleontology;2017-11-29T12:39:21.423655
Earth and Life Sciences;2017-11-29T12:39:21.423655
Paleontology;2017-11-29T12:39:21.423655
Earth and Life Sciences;2017-11-29T08:38:11.198654
Paleobiology;2017-11-29T08:38:11.198654
Invertebrate Paleobiology;2017-11-29T08:38:11.198654
Paleogeography;2017-11-29T08:38:11.198654
Paleobiogeography;2017-11-29T08:38:11.198654
Paleontology;2017-11-29T08:38:11.198654
Paleobiology;2017-11-27T10:21:10.308386
Earth and Life Sciences;2017-11-27T10:21:10.308386
Vertebrate Paleontology;2017-11-10T13:44:25.398922
Earth and Life Sciences;2017-11-10T13:44:25.398922
Paleontology;2017-11-10T13:44:25.398922
Vertebrate Paleontology;2017-11-07T17:20:32.095884
Earth and Life Sciences;2017-11-07T17:20:32.095884
Paleontology;2017-11-07T17:20:32.095884
Earth and Life Sciences;2017-11-07T15:11:31.488922
Paleoclimatology;2017-11-07T15:11:31.488922
Vertebrate Paleobiology;2017-11-07T15:11:31.488922
Paleobiology;2017-11-07T15:11:31.488922
Paleobiogeography;2017-11-07T15:11:31.488922
Vertebrate Paleontology;2017-11-07T15:11:31.488922
Paleontology;2017-11-07T15:11:31.488922
Earth and Life Sciences;2017-11-05T15:42:15.425680
Vertebrate Paleobiology;2017-11-05T15:42:15.425680
Paleobiology;2017-11-05T15:42:15.425680
Paleoecology;2017-11-05T15:42:15.425680
Vertebrate Paleontology;2017-11-05T15:42:15.425680
Paleontology;2017-11-05T15:42:15.425680
Earth and Life Sciences;2017-11-01T16:46:33.595075
Vertebrate Paleobiology;2017-11-01T16:46:33.595075
Paleobiology;2017-11-01T16:46:33.595075
Vertebrate Paleontology;2017-11-01T16:46:33.595075
Paleontology;2017-11-01T16:46:33.595075
Paleobiology;2017-10-29T16:04:43.591300
Vertebrate Paleobiology;2017-10-29T16:04:43.591300
Earth and Life Sciences;2017-10-29T16:04:43.591300
Vertebrate Paleontology;2017-10-20T03:17:29.012112
Earth and Life Sciences;2017-10-20T03:17:29.012112
Paleontology;2017-10-20T03:17:29.012112
Vertebrate Paleontology;2017-10-18T12:09:37.242292
Earth and Life Sciences;2017-10-18T12:09:37.242292
Paleontology;2017-10-18T12:09:37.242292
Paleobiology;2017-10-18T10:40:20.554278
Invertebrate Paleobiology;2017-10-18T10:40:20.554278
Earth and Life Sciences;2017-10-18T10:40:20.554278
Vertebrate Paleontology;2017-10-16T10:00:46.716413
Earth and Life Sciences;2017-10-16T10:00:46.716413
Paleontology;2017-10-16T10:00:46.716413
Earth and Life Sciences;2017-10-10T17:48:31.789308
Vertebrate Paleobiology;2017-10-10T17:48:31.789308
Paleobiology;2017-10-10T17:48:31.789308
Paleobiogeography;2017-10-10T17:48:31.789308
Vertebrate Paleontology;2017-10-10T17:48:31.789308
Paleontology;2017-10-10T17:48:31.789308
Earth and Life Sciences;2017-10-10T02:21:19.228797
Paleobiology;2017-10-10T02:21:19.228797
Paleoecology;2017-10-10T02:21:19.228797
Biostratigraphy;2017-10-10T02:21:19.228797
Paleontology;2017-10-10T02:21:19.228797
Vertebrate Paleontology;2017-09-26T20:17:43.068457
Earth and Life Sciences;2017-09-26T20:17:43.068457
Paleontology;2017-09-26T20:17:43.068457
Vertebrate Paleontology;2017-09-25T19:17:26.491480
Earth and Life Sciences;2017-09-25T19:17:26.491480
Paleontology;2017-09-25T19:17:26.491480
Vertebrate Paleontology;2017-09-22T19:30:41.495339
Earth and Life Sciences;2017-09-22T19:30:41.495339
Paleontology;2017-09-22T19:30:41.495339
Earth and Life Sciences;2017-09-18T12:28:31.899342
Vertebrate Paleobiology;2017-09-18T12:28:31.899342
Paleobiology;2017-09-18T12:28:31.899342
Vertebrate Paleontology;2017-09-18T12:28:31.899342
Paleontology;2017-09-18T12:28:31.899342
Vertebrate Paleontology;2017-09-14T06:02:45.579348
Earth and Life Sciences;2017-09-14T06:02:45.579348
Paleontology;2017-09-14T06:02:45.579348
Vertebrate Paleontology;2017-09-12T19:29:46.854616
Earth and Life Sciences;2017-09-12T19:29:46.854616
Paleontology;2017-09-12T19:29:46.854616
Earth and Life Sciences;2017-09-11T20:43:31.939456
Vertebrate Paleobiology;2017-09-11T20:43:31.939456
Paleobiology;2017-09-11T20:43:31.939456
Paleoecology;2017-09-11T20:43:31.939456
Vertebrate Paleontology;2017-09-11T20:43:31.939456
Paleontology;2017-09-11T20:43:31.939456
Earth and Life Sciences;2017-09-10T19:43:03.245103
Vertebrate Paleobiology;2017-09-10T19:43:03.245103
Paleobiology;2017-09-10T19:43:03.245103
Vertebrate Paleontology;2017-09-10T19:43:03.245103
Paleontology;2017-09-10T19:43:03.245103
Vertebrate Paleontology;2017-09-09T13:57:44.371556
Earth and Life Sciences;2017-09-09T13:57:44.371556
Paleontology;2017-09-09T13:57:44.371556
Earth and Life Sciences;2017-09-05T08:42:11.852582
Vertebrate Paleobiology;2017-09-05T08:42:11.852582
Paleobiology;2017-09-05T08:42:11.852582
Vertebrate Paleontology;2017-09-05T08:42:11.852582
Paleontology;2017-09-05T08:42:11.852582
Earth and Life Sciences;2017-09-04T00:54:43.786032
Vertebrate Paleobiology;2017-09-04T00:54:43.786032
Paleobiology;2017-09-04T00:54:43.786032
Vertebrate Paleontology;2017-09-04T00:54:43.786032
Paleontology;2017-09-04T00:54:43.786032
Earth and Life Sciences;2017-09-04T00:14:23.767645
Vertebrate Paleobiology;2017-09-04T00:14:23.767645
Paleobiology;2017-09-04T00:14:23.767645
Paleoecology;2017-09-04T00:14:23.767645
Vertebrate Paleontology;2017-09-04T00:14:23.767645
Paleontology;2017-09-04T00:14:23.767645
Vertebrate Paleontology;2017-08-30T13:42:32.052710
Earth and Life Sciences;2017-08-30T13:42:32.052710
Paleontology;2017-08-30T13:42:32.052710
Vertebrate Paleontology;2017-08-30T13:29:39.911146
Earth and Life Sciences;2017-08-30T13:29:39.911146
Paleontology;2017-08-30T13:29:39.911146
Vertebrate Paleontology;2017-08-30T12:56:06.406570
Earth and Life Sciences;2017-08-30T12:56:06.406570
Paleontology;2017-08-30T12:56:06.406570
Earth and Life Sciences;2017-08-29T19:09:29.703287
Vertebrate Paleobiology;2017-08-29T19:09:29.703287
Paleobiology;2017-08-29T19:09:29.703287
Paleoecology;2017-08-29T19:09:29.703287
Vertebrate Paleontology;2017-08-29T19:09:29.703287
Paleontology;2017-08-29T19:09:29.703287
Earth and Life Sciences;2017-08-29T18:42:54.226912
Vertebrate Paleobiology;2017-08-29T18:42:54.226912
Paleobiology;2017-08-29T18:42:54.226912
Paleoecology;2017-08-29T18:42:54.226912
Vertebrate Paleontology;2017-08-29T18:42:54.226912
Paleontology;2017-08-29T18:42:54.226912
Vertebrate Paleontology;2017-08-18T15:18:59.169578
Earth and Life Sciences;2017-08-18T15:18:59.169578
Paleontology;2017-08-18T15:18:59.169578
Earth and Life Sciences;2017-08-18T15:15:57.527977
Invertebrate Paleontology;2017-08-18T15:15:57.527977
Paleoecology;2017-08-18T15:15:57.527977
Vertebrate Paleontology;2017-08-18T15:15:57.527977
Paleontology;2017-08-18T15:15:57.527977
Earth and Life Sciences;2017-08-18T15:12:13.907319
Vertebrate Paleobiology;2017-08-18T15:12:13.907319
Paleobiology;2017-08-18T15:12:13.907319
Vertebrate Paleontology;2017-08-18T15:12:13.907319
Paleontology;2017-08-18T15:12:13.907319
Invertebrate Paleontology;2017-08-18T15:08:04.257504
Earth and Life Sciences;2017-08-18T15:08:04.257504
Paleontology;2017-08-18T15:08:04.257504
Paleoecology;2017-08-18T15:08:04.257504
Vertebrate Paleontology;2017-08-18T15:04:38.557575
Earth and Life Sciences;2017-08-18T15:04:38.557575
Paleontology;2017-08-18T15:04:38.557575
Earth and Life Sciences;2017-08-18T15:01:39.530932
Invertebrate Paleontology;2017-08-18T15:01:39.530932
Vertebrate Paleobiology;2017-08-18T15:01:39.530932
Paleobiology;2017-08-18T15:01:39.530932
Paleontology;2017-08-18T15:01:39.530932
Vertebrate Paleontology;2017-08-18T14:55:36.031777
Earth and Life Sciences;2017-08-18T14:55:36.031777
Paleontology;2017-08-18T14:55:36.031777
Vertebrate Paleontology;2017-08-18T14:52:43.739422
Earth and Life Sciences;2017-08-18T14:52:43.739422
Paleontology;2017-08-18T14:52:43.739422
Earth and Life Sciences;2017-08-18T13:44:47.903565
Paleontology;2017-08-18T13:44:47.903565
Invertebrate Paleontology;2017-08-18T13:44:47.903565
Earth and Life Sciences;2017-08-18T13:21:42.577469
Vertebrate Paleobiology;2017-08-18T13:21:42.577469
Paleobiology;2017-08-18T13:21:42.577469
Vertebrate Paleontology;2017-08-18T13:21:42.577469
Paleontology;2017-08-18T13:21:42.577469
Earth and Life Sciences;2017-08-18T13:17:25.894973
Paleontology;2017-08-18T13:17:25.894973
Paleoecology;2017-08-18T13:17:25.894973
Paleoclimatology;2017-08-18T12:17:55.625684
Paleobotany;2017-08-18T12:17:55.625684
Earth and Life Sciences;2017-08-18T12:17:55.625684
Paleoecology;2017-08-18T12:17:55.625684
Earth and Life Sciences;2017-08-18T12:16:39.317766
Paleontology;2017-08-18T12:16:39.317766
Invertebrate Paleontology;2017-08-18T12:16:39.317766
Earth and Life Sciences;2017-08-18T09:13:02.923309
Paleontology;2017-08-18T09:13:02.923309
Invertebrate Paleontology;2017-08-18T09:13:02.923309
Paleoclimatology;2017-08-18T09:04:50.250295
Earth and Life Sciences;2017-08-18T09:04:50.250295
Paleobiology;2017-08-18T08:02:45.755184
Vertebrate Paleobiology;2017-08-18T08:02:45.755184
Earth and Life Sciences;2017-08-18T08:02:45.755184
Paleontology;2017-08-18T08:02:45.755184
Paleobiology;2017-08-18T07:42:55.543865
Vertebrate Paleobiology;2017-08-18T07:42:55.543865
Earth and Life Sciences;2017-08-18T07:42:55.543865
