Arts and Humanities;2018-10-14T02:14:41.137151
Social and Behavioral Sciences;2018-10-14T02:14:41.137151
Other Arts and Humanities;2018-10-14T02:14:41.137151
Other Psychology;2018-10-14T02:14:41.137151
Cognitive Psychology;2018-10-14T02:14:41.137151
Psychological Phenomena and Processes;2018-10-08T12:27:05.954149
Psychiatry and Psychology;2018-10-08T12:27:05.954149
Medicine and Health Sciences;2018-10-08T12:27:05.954149
Psychology;2018-10-08T12:27:05.954149
Clinical Psychology;2018-10-08T12:27:05.954149
Social and Behavioral Sciences;2018-10-08T12:27:05.954149
Health Psychology;2018-10-08T12:27:05.954149
Quantitative Psychology;2018-10-08T12:27:05.954149
Psychiatric and Mental Health;2018-10-05T17:21:08.194225
Mental and Social Health;2018-10-05T17:21:08.194225
Medicine and Health Sciences;2018-10-05T17:21:08.194225
Social and Behavioral Sciences;2018-10-05T17:21:08.194225
Psychiatric and Mental Health;2018-09-12T22:05:50.603990
Psychiatry and Psychology;2018-09-12T22:05:50.603990
Mental and Social Health;2018-09-12T22:05:50.603990
Medicine and Health Sciences;2018-09-12T22:05:50.603990
Theory and Philosophy;2018-08-29T12:51:16.333768
Social and Behavioral Sciences;2018-08-29T12:51:16.333768
Psychology;2018-08-29T12:51:16.333768
Social Psychology;2018-08-21T16:44:44.742568
Social and Behavioral Sciences;2018-08-21T16:44:44.742568
Psychology;2018-08-21T16:44:44.742568
Psychology;2018-08-18T11:43:34.822778
Arts and Humanities;2018-08-18T11:43:34.822778
Religion;2018-08-18T11:43:34.822778
Buddhist Studies;2018-08-18T11:43:34.822778
Social and Behavioral Sciences;2018-08-18T11:43:34.822778
Other Psychology;2018-08-18T11:43:34.822778
Cognitive Psychology;2018-08-18T11:43:34.822778
Psychology;2018-08-16T20:17:51.692883
Physical Sciences and Mathematics;2018-08-16T20:17:51.692883
Social and Behavioral Sciences;2018-08-16T20:17:51.692883
Artificial Intelligence and Robotics;2018-08-16T20:17:51.692883
Quantitative Psychology;2018-08-16T20:17:51.692883
Cognition and Perception;2018-08-16T20:17:51.692883
Computer Sciences;2018-08-16T20:17:51.692883
Educational Leadership;2018-07-31T09:29:05.865482
Educational Methods;2018-07-31T09:29:05.865482
Education;2018-07-31T09:29:05.865482
Psychiatry and Psychology;2018-07-26T18:51:20.465118
Medicine and Health Sciences;2018-07-26T18:51:20.465118
Psychology;2018-07-26T18:51:20.465118
Arts and Humanities;2018-07-26T18:51:20.465118
Religion;2018-07-26T18:51:20.465118
Buddhist Studies;2018-07-26T18:51:20.465118
Social and Behavioral Sciences;2018-07-26T18:51:20.465118
Behavior and Behavior Mechanisms;2018-07-26T18:51:20.465118
Cognition and Perception;2018-07-13T15:06:02.330779
Social and Behavioral Sciences;2018-07-13T15:06:02.330779
Psychology;2018-07-13T15:06:02.330779
Medicine and Health Sciences;2018-07-09T12:47:41.189264
Physical Sciences and Mathematics;2018-07-09T12:47:41.189264
Arts and Humanities;2018-07-09T12:47:41.189264
Cognitive Neuroscience;2018-07-09T12:47:41.189264
Neuroscience and Neurobiology;2018-07-09T12:47:41.189264
Psychology;2018-07-09T12:47:41.189264
Other Neuroscience and Neurobiology;2018-07-09T12:47:41.189264
Social and Behavioral Sciences;2018-07-09T12:47:41.189264
Transpersonal Psychology;2018-07-09T12:47:41.189264
Philosophy of Mind;2018-07-09T12:47:41.189264
Life Sciences;2018-07-09T12:47:41.189264
Cognition and Perception;2018-07-09T12:47:41.189264
Philosophy;2018-07-09T12:47:41.189264
Psychiatry and Psychology;2018-07-04T17:06:00.874821
Medicine and Health Sciences;2018-07-04T17:06:00.874821
Cognitive Neuroscience;2018-07-04T17:06:00.874821
Psychology;2018-07-04T17:06:00.874821
Neuroscience and Neurobiology;2018-07-04T17:06:00.874821
Mental and Social Health;2018-07-04T17:06:00.874821
Social and Behavioral Sciences;2018-07-04T17:06:00.874821
Developmental Psychology;2018-07-04T17:06:00.874821
Biological Psychology;2018-07-04T17:06:00.874821
Life Sciences;2018-07-04T17:06:00.874821
Counseling Psychology;2018-07-03T18:51:15.489538
Clinical Psychology;2018-07-03T18:51:15.489538
Social and Behavioral Sciences;2018-07-03T18:51:15.489538
Psychology;2018-07-03T18:51:15.489538
Psychology;2018-07-03T18:50:12.261950
Personality and Social Contexts;2018-07-03T18:50:12.261950
Social and Behavioral Sciences;2018-07-03T18:50:12.261950
Social Psychology;2018-07-03T18:50:12.261950
Experimental Analysis of Behavior;2018-07-03T18:50:12.261950
Other Social and Behavioral Sciences;2018-06-28T17:44:41.205870
Social and Behavioral Sciences;2018-06-28T17:44:41.205870
Transpersonal Psychology;2018-06-26T12:27:36.603612
Theory and Philosophy;2018-06-26T12:27:36.603612
Social and Behavioral Sciences;2018-06-26T12:27:36.603612
Psychology;2018-06-26T12:27:36.603612
Medicine and Health Sciences;2018-06-19T20:56:51.750372
Physical Sciences and Mathematics;2018-06-19T20:56:51.750372
Alternative and Complementary Medicine;2018-06-19T20:56:51.750372
Cognitive Neuroscience;2018-06-19T20:56:51.750372
Neuroscience and Neurobiology;2018-06-19T20:56:51.750372
Psychology;2018-06-19T20:56:51.750372
Social and Behavioral Sciences;2018-06-19T20:56:51.750372
Cognition and Perception;2018-06-19T20:56:51.750372
Life Sciences;2018-06-19T20:56:51.750372
Cognitive Psychology;2018-06-19T20:56:51.750372
Arts and Humanities;2018-06-19T18:12:41.567332
Life Sciences;2018-06-19T18:12:41.567332
Philosophy;2018-06-19T18:12:41.567332
Philosophy of Mind;2018-06-19T18:12:41.567332
Medicine and Health Sciences;2018-06-19T12:08:57.989827
Alternative and Complementary Medicine;2018-06-19T12:08:57.989827
Arts and Humanities;2018-06-19T12:08:57.989827
Other Social and Behavioral Sciences;2018-06-19T12:08:57.989827
Neuroscience and Neurobiology;2018-06-19T12:08:57.989827
Psychology;2018-06-19T12:08:57.989827
Social and Behavioral Sciences;2018-06-19T12:08:57.989827
Social Psychology;2018-06-19T12:08:57.989827
Behavioral Neurobiology;2018-06-19T12:08:57.989827
Life Sciences;2018-06-19T12:08:57.989827
Philosophy;2018-06-19T12:08:57.989827
Biological Psychology;2018-06-16T17:06:27.869249
Social and Behavioral Sciences;2018-06-16T17:06:27.869249
Psychology;2018-06-16T17:06:27.869249
Social Psychology;2018-06-10T22:15:08.046841
Social and Behavioral Sciences;2018-06-10T22:15:08.046841
Psychology;2018-06-10T22:15:08.046841
Quantum Physics;2018-05-23T12:51:55.916123
Physics;2018-05-23T12:51:55.916123
Physical Sciences and Mathematics;2018-05-23T12:51:55.916123
Personality and Social Contexts;2018-05-04T02:46:53.622288
Social and Behavioral Sciences;2018-05-04T02:46:53.622288
Psychology;2018-05-04T02:46:53.622288
Medicine and Health Sciences;2018-05-02T00:31:25.731065
Alternative and Complementary Medicine;2018-05-02T00:31:25.731065
Arts and Humanities;2018-05-02T00:31:25.731065
Psychology;2018-05-02T00:31:25.731065
Social and Behavioral Sciences;2018-05-02T00:31:25.731065
Health Psychology;2018-05-02T00:31:25.731065
Cognition and Perception;2018-05-02T00:31:25.731065
Theory and Philosophy;2018-05-02T00:31:25.731065
Philosophy of Mind;2018-05-02T00:31:25.731065
Cognitive Psychology;2018-05-02T00:31:25.731065
Philosophy;2018-05-02T00:31:25.731065
Theory and Philosophy;2018-04-18T12:10:25.566244
Social and Behavioral Sciences;2018-04-18T12:10:25.566244
Psychology;2018-04-18T12:10:25.566244
Arts and Humanities;2018-04-13T19:44:57.208788
Philosophy;2018-04-13T19:44:57.208788
Philosophy of Mind;2018-04-13T19:44:57.208788
Arts and Humanities;2018-04-04T00:41:33.991708
Religion;2018-04-04T00:41:33.991708
Buddhist Studies;2018-04-04T00:41:33.991708
Cognitive Neuroscience;2018-03-19T17:50:29.866853
Computational Neuroscience;2018-03-19T17:50:29.866853
Neuroscience and Neurobiology;2018-03-19T17:50:29.866853
Life Sciences;2018-03-19T17:50:29.866853
Organizational Behavior and Theory;2018-02-20T22:59:06.566108
Business;2018-02-20T22:59:06.566108
Cognitive Psychology;2018-02-11T21:57:28.283987
Social and Behavioral Sciences;2018-02-11T21:57:28.283987
Psychology;2018-02-11T21:57:28.283987
Psychology;2018-02-11T21:55:05.914423
Arts and Humanities;2018-02-11T21:55:05.914423
Religion;2018-02-11T21:55:05.914423
Buddhist Studies;2018-02-11T21:55:05.914423
Social and Behavioral Sciences;2018-02-11T21:55:05.914423
Social Psychology;2018-02-11T21:55:05.914423
Philosophy;2018-02-11T21:55:05.914423
Social and Behavioral Sciences;2018-02-11T23:41:16.324925
Psychology;2018-02-11T23:41:16.324925
Higher Education;2018-01-29T17:40:30.633165
Curriculum and Social Inquiry;2018-01-29T17:40:30.633165
Education;2018-01-29T17:40:30.633165
Curriculum and Instruction;2018-01-29T17:40:30.633165
Teacher Education and Professional Development;2018-01-29T17:40:30.633165
Curriculum and Instruction;2018-01-29T17:39:40.492533
Educational Methods;2018-01-29T17:39:40.492533
Education;2018-01-29T17:39:40.492533
Higher Education;2018-01-29T17:39:40.492533
Cognitive Neuroscience;2018-01-18T13:42:04.324111
Neuroscience and Neurobiology;2018-01-18T13:42:04.324111
Life Sciences;2018-01-18T13:42:04.324111
Medicine and Health Sciences;2017-12-13T17:56:10.359308
Alternative and Complementary Medicine;2017-12-13T17:56:10.359308
Psychology;2017-12-13T17:56:10.359308
Neuroscience and Neurobiology;2017-12-13T17:56:10.359308
Social and Behavioral Sciences;2017-12-13T17:56:10.359308
Pain Management;2017-12-13T17:56:10.359308
Health Psychology;2017-12-13T17:56:10.359308
Molecular and Cellular Neuroscience;2017-12-13T17:56:10.359308
Physiology;2017-12-13T17:56:10.359308
Biological Psychology;2017-12-13T17:56:10.359308
Life Sciences;2017-12-13T17:56:10.359308
Neuroscience and Neurobiology;2017-11-20T16:58:20.471377
Life Sciences;2017-11-20T16:58:20.471377
Other Neuroscience and Neurobiology;2017-11-20T16:58:20.471377
Neuroscience and Neurobiology;2017-11-20T16:57:56.450995
Life Sciences;2017-11-20T16:57:56.450995
Other Neuroscience and Neurobiology;2017-11-20T16:57:56.450995
Medicine and Health Sciences;2017-11-20T16:57:56.450995
Neuroscience and Neurobiology;2017-11-20T16:56:47.760516
Life Sciences;2017-11-20T16:56:47.760516
Other Neuroscience and Neurobiology;2017-11-20T16:56:47.760516
Other Philosophy;2017-11-17T19:35:33.564084
Psychology;2017-11-17T19:35:33.564084
Arts and Humanities;2017-11-17T19:35:33.564084
Social and Behavioral Sciences;2017-11-17T19:35:33.564084
Continental Philosophy;2017-11-17T19:35:33.564084
Philosophy of Science;2017-11-17T19:35:33.564084
Theory and Philosophy;2017-11-17T19:35:33.564084
Philosophy of Mind;2017-11-17T19:35:33.564084
Philosophy;2017-11-17T19:35:33.564084
Comparative Philosophy;2017-11-17T16:51:23.630405
Arts and Humanities;2017-11-17T16:51:23.630405
Metaphysics;2017-11-17T16:51:23.630405
Religion;2017-11-17T16:51:23.630405
Buddhist Studies;2017-11-17T16:51:23.630405
Philosophy of Mind;2017-11-17T16:51:23.630405
Philosophy;2017-11-17T16:51:23.630405
Comparative Philosophy;2017-11-17T16:51:03.572480
Arts and Humanities;2017-11-17T16:51:03.572480
Metaphysics;2017-11-17T16:51:03.572480
Philosophy of Mind;2017-11-17T16:51:03.572480
Philosophy;2017-11-17T16:51:03.572480
Psychology;2017-11-17T16:50:20.909403
Arts and Humanities;2017-11-17T16:50:20.909403
Social and Behavioral Sciences;2017-11-17T16:50:20.909403
Cognition and Perception;2017-11-17T16:50:20.909403
Theory and Philosophy;2017-11-17T16:50:20.909403
Philosophy of Mind;2017-11-17T16:50:20.909403
Cognitive Psychology;2017-11-17T16:50:20.909403
Philosophy;2017-11-17T16:50:20.909403
Comparative Philosophy;2017-11-15T13:56:20.834388
Arts and Humanities;2017-11-15T13:56:20.834388
Religion;2017-11-15T13:56:20.834388
Buddhist Studies;2017-11-15T13:56:20.834388
Philosophy;2017-11-15T13:56:20.834388
Comparative Philosophy;2017-11-15T13:55:39.400046
Arts and Humanities;2017-11-15T13:55:39.400046
Religion;2017-11-15T13:55:39.400046
Buddhist Studies;2017-11-15T13:55:39.400046
Philosophy of Mind;2017-11-15T13:55:39.400046
Philosophy;2017-11-15T13:55:39.400046
Comparative Philosophy;2017-11-15T13:54:56.129324
Psychology;2017-11-15T13:54:56.129324
Arts and Humanities;2017-11-15T13:54:56.129324
Religion;2017-11-15T13:54:56.129324
Buddhist Studies;2017-11-15T13:54:56.129324
Social and Behavioral Sciences;2017-11-15T13:54:56.129324
Theory and Philosophy;2017-11-15T13:54:56.129324
Philosophy of Mind;2017-11-15T13:54:56.129324
Philosophy;2017-11-15T13:54:56.129324
Medicine and Health Sciences;2017-11-08T02:08:58.992159
Other Medicine and Health Sciences;2017-11-08T02:08:58.992159
Psychology;2017-11-06T19:51:10.123917
Arts and Humanities;2017-11-06T19:51:10.123917
Religion;2017-11-06T19:51:10.123917
Clinical Psychology;2017-11-06T19:51:10.123917
Buddhist Studies;2017-11-06T19:51:10.123917
Social and Behavioral Sciences;2017-11-06T19:51:10.123917
Theory and Philosophy;2017-11-06T19:51:10.123917
Philosophy of Mind;2017-11-06T19:51:10.123917
Philosophy;2017-11-06T19:51:10.123917
Arts and Humanities;2017-11-06T19:51:48.893950
Philosophy;2017-11-06T19:51:48.893950
Philosophy of Mind;2017-11-06T19:51:48.893950
Psychology;2017-11-06T19:52:44.769725
Cognitive Neuroscience;2017-11-06T19:52:44.769725
Neuroscience and Neurobiology;2017-11-06T19:52:44.769725
Social and Behavioral Sciences;2017-11-06T19:52:44.769725
Cognition and Perception;2017-11-06T19:52:44.769725
Developmental Psychology;2017-11-06T19:52:44.769725
Theory and Philosophy;2017-11-06T19:52:44.769725
Developmental Neuroscience;2017-11-06T19:52:44.769725
Life Sciences;2017-11-06T19:52:44.769725
Cognitive Psychology;2017-11-06T19:52:44.769725
Psychology;2017-11-06T20:10:14.250511
Arts and Humanities;2017-11-06T20:10:14.250511
Cognitive Neuroscience;2017-11-06T20:10:14.250511
Neuroscience and Neurobiology;2017-11-06T20:10:14.250511
Social and Behavioral Sciences;2017-11-06T20:10:14.250511
Systems Neuroscience;2017-11-06T20:10:14.250511
Cognition and Perception;2017-11-06T20:10:14.250511
Theory and Philosophy;2017-11-06T20:10:14.250511
Philosophy of Mind;2017-11-06T20:10:14.250511
Life Sciences;2017-11-06T20:10:14.250511
Cognitive Psychology;2017-11-06T20:10:14.250511
Philosophy;2017-11-06T20:10:14.250511
Psychology;2017-11-06T20:10:35.449680
Arts and Humanities;2017-11-06T20:10:35.449680
Social and Behavioral Sciences;2017-11-06T20:10:35.449680
Theory and Philosophy;2017-11-06T20:10:35.449680
Philosophy of Mind;2017-11-06T20:10:35.449680
Philosophy;2017-11-06T20:10:35.449680
Computational Neuroscience;2017-11-06T20:10:50.530510
Psychology;2017-11-06T20:10:50.530510
Arts and Humanities;2017-11-06T20:10:50.530510
Metaphysics;2017-11-06T20:10:50.530510
Neuroscience and Neurobiology;2017-11-06T20:10:50.530510
Cognitive Neuroscience;2017-11-06T20:10:50.530510
Social and Behavioral Sciences;2017-11-06T20:10:50.530510
Philosophy of Science;2017-11-06T20:10:50.530510
Theory and Philosophy;2017-11-06T20:10:50.530510
Philosophy of Mind;2017-11-06T20:10:50.530510
Life Sciences;2017-11-06T20:10:50.530510
Philosophy;2017-11-06T20:10:50.530510
Comparative Philosophy;2017-11-06T20:11:10.123668
Arts and Humanities;2017-11-06T20:11:10.123668
Metaphysics;2017-11-06T20:11:10.123668
Religion;2017-11-06T20:11:10.123668
Buddhist Studies;2017-11-06T20:11:10.123668
South and Southeast Asian Languages and Societies;2017-11-06T20:11:10.123668
Philosophy of Mind;2017-11-06T20:11:10.123668
Philosophy;2017-11-06T20:11:10.123668
Hindu Studies;2017-11-06T20:11:10.123668
Psychology;2017-11-06T20:11:22.902140
Arts and Humanities;2017-11-06T20:11:22.902140
Cognitive Neuroscience;2017-11-06T20:11:22.902140
Neuroscience and Neurobiology;2017-11-06T20:11:22.902140
Social and Behavioral Sciences;2017-11-06T20:11:22.902140
Theory and Philosophy;2017-11-06T20:11:22.902140
Philosophy of Mind;2017-11-06T20:11:22.902140
Life Sciences;2017-11-06T20:11:22.902140
Cognitive Psychology;2017-11-06T20:11:22.902140
Philosophy;2017-11-06T20:11:22.902140
Physical Sciences and Mathematics;2017-11-06T20:11:34.344324
Psychology;2017-11-06T20:11:34.344324
Cognitive Neuroscience;2017-11-06T20:11:34.344324
Neuroscience and Neurobiology;2017-11-06T20:11:34.344324
Social and Behavioral Sciences;2017-11-06T20:11:34.344324
Cognition and Perception;2017-11-06T20:11:34.344324
Life Sciences;2017-11-06T20:11:34.344324
Cognitive Psychology;2017-11-06T20:11:34.344324
Psychology;2017-11-06T20:11:52.693120
Social and Behavioral Sciences;2017-11-06T20:11:52.693120
Experimental Analysis of Behavior;2017-11-06T20:11:52.693120
Life Sciences;2017-11-06T20:11:52.693120
Cognition and Perception;2017-11-06T20:11:52.693120
Arts and Humanities;2017-11-06T20:12:39.099148
Philosophy of Science;2017-11-06T20:12:39.099148
Philosophy;2017-11-06T20:12:39.099148
Philosophy of Mind;2017-11-06T20:12:39.099148
Psychology;2017-11-06T20:12:50.323399
Social and Behavioral Sciences;2017-11-06T20:12:50.323399
Social Psychology;2017-11-06T20:12:50.323399
Experimental Analysis of Behavior;2017-11-06T20:12:50.323399
Theory and Philosophy;2017-11-06T20:12:50.323399
Cognitive Psychology;2017-11-06T20:12:50.323399
Cognitive Neuroscience;2017-11-06T20:13:12.066531
Neuroscience and Neurobiology;2017-11-06T20:13:12.066531
Life Sciences;2017-11-06T20:13:12.066531
Comparative Philosophy;2017-11-06T20:13:34.550725
Arts and Humanities;2017-11-06T20:13:34.550725
Religion;2017-11-06T20:13:34.550725
Buddhist Studies;2017-11-06T20:13:34.550725
South and Southeast Asian Languages and Societies;2017-11-06T20:13:34.550725
Philosophy of Mind;2017-11-06T20:13:34.550725
Philosophy;2017-11-06T20:13:34.550725
Psychology;2017-11-06T20:13:56.833197
Arts and Humanities;2017-11-06T20:13:56.833197
Social and Behavioral Sciences;2017-11-06T20:13:56.833197
Theory and Philosophy;2017-11-06T20:13:56.833197
Philosophy of Mind;2017-11-06T20:13:56.833197
Cognitive Psychology;2017-11-06T20:13:56.833197
Philosophy;2017-11-06T20:13:56.833197
Physical Sciences and Mathematics;2017-11-06T20:14:21.519963
Psychology;2017-11-06T20:14:21.519963
Arts and Humanities;2017-11-06T20:14:21.519963
Cognitive Neuroscience;2017-11-06T20:14:21.519963
Neuroscience and Neurobiology;2017-11-06T20:14:21.519963
Social and Behavioral Sciences;2017-11-06T20:14:21.519963
Cognition and Perception;2017-11-06T20:14:21.519963
Philosophy of Mind;2017-11-06T20:14:21.519963
Life Sciences;2017-11-06T20:14:21.519963
Cognitive Psychology;2017-11-06T20:14:21.519963
Philosophy;2017-11-06T20:14:21.519963
Comparative Philosophy;2017-11-06T20:14:39.783769
Arts and Humanities;2017-11-06T20:14:39.783769
Religion;2017-11-06T20:14:39.783769
Buddhist Studies;2017-11-06T20:14:39.783769
Philosophy of Mind;2017-11-06T20:14:39.783769
Philosophy;2017-11-06T20:14:39.783769
Computational Neuroscience;2017-11-06T20:14:58.618024
Biology;2017-11-06T20:14:58.618024
Psychology;2017-11-06T20:14:58.618024
Arts and Humanities;2017-11-06T20:14:58.618024
Cognitive Neuroscience;2017-11-06T20:14:58.618024
Neuroscience and Neurobiology;2017-11-06T20:14:58.618024
Integrative Biology;2017-11-06T20:14:58.618024
Social and Behavioral Sciences;2017-11-06T20:14:58.618024
Systems Neuroscience;2017-11-06T20:14:58.618024
Life Sciences;2017-11-06T20:14:58.618024
Cognitive Psychology;2017-11-06T20:14:58.618024
Philosophy;2017-11-06T20:14:58.618024
Biology;2017-11-06T20:15:12.561658
Arts and Humanities;2017-11-06T20:15:12.561658
Cognitive Neuroscience;2017-11-06T20:15:12.561658
Neuroscience and Neurobiology;2017-11-06T20:15:12.561658
Integrative Biology;2017-11-06T20:15:12.561658
Systems Neuroscience;2017-11-06T20:15:12.561658
Other Life Sciences;2017-11-06T20:15:12.561658
Philosophy of Science;2017-11-06T20:15:12.561658
Philosophy of Mind;2017-11-06T20:15:12.561658
Life Sciences;2017-11-06T20:15:12.561658
Philosophy;2017-11-06T20:15:12.561658
Psychology;2017-11-06T20:15:29.305903
Arts and Humanities;2017-11-06T20:15:29.305903
Cognitive Neuroscience;2017-11-06T20:15:29.305903
Neuroscience and Neurobiology;2017-11-06T20:15:29.305903
Religion;2017-11-06T20:15:29.305903
Comparative Methodologies and Theories;2017-11-06T20:15:29.305903
Buddhist Studies;2017-11-06T20:15:29.305903
Social and Behavioral Sciences;2017-11-06T20:15:29.305903
Life Sciences;2017-11-06T20:15:29.305903
Philosophy;2017-11-06T20:15:29.305903
Arts and Humanities;2017-11-06T20:15:41.947409
Comparative Philosophy;2017-11-06T20:15:41.947409
Philosophy;2017-11-06T20:15:41.947409
Philosophy of Mind;2017-11-06T20:15:41.947409
Medicine and Health Sciences;2017-11-06T20:16:00.918073
Psychology;2017-11-06T20:16:00.918073
Arts and Humanities;2017-11-06T20:16:00.918073
Cognitive Neuroscience;2017-11-06T20:16:00.918073
Neuroscience and Neurobiology;2017-11-06T20:16:00.918073
Clinical Psychology;2017-11-06T20:16:00.918073
Social and Behavioral Sciences;2017-11-06T20:16:00.918073
Health Psychology;2017-11-06T20:16:00.918073
